id,observed_on,user_id,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name,field:eventid,field:field id,field:bin
9488992,5/30/2016,175394,research,https://www.inaturalist.org/observations/9488992,https://static.inaturalist.org/photos/12926079/medium.jpg?1516079118,"red butt/red head grasshopper
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Arexion suavis,Arexion suavis,,Insecta,754966,Animalia,Arthropoda,Insecta,Orthoptera,Tetrigidae,Arexion,Arexion suavis,,CVB_12,XMAD_166,BOLD:ADH8972
9488995,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9488995,https://static.inaturalist.org/photos/12926128/medium.jpg?1516079195,"irradescent dark brown click beetle
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",4,1,-21.26404,47.418328,Bupreste,Buprestidae,Metallic Wood-boring Beetles,Insecta,54964,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,,,,CVB_12,XMAD_167,BOLD:ADH8180
9488998,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9488998,https://static.inaturalist.org/photos/12926180/medium.jpg?1516079260,"beetle larva
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Coleoptera,Coleoptera,Beetles,Insecta,47208,Animalia,Arthropoda,Insecta,Coleoptera,,,,,CVB_12,XMAD_168,BOLD:ADI0739
9489002,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489002,https://static.inaturalist.org/photos/12926205/medium.jpg?1516079317,"green stink bug with red frontal margins and eyes
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Bathycoelia,Bathycoelia,,Insecta,567415,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Bathycoelia,,,CVB_12,XMAD_169,
9489005,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489005,https://static.inaturalist.org/photos/12926268/medium.jpg?1516079372,"wolf spider
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Lycosidae,Lycosidae,Wolf Spiders,Arachnida,47416,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,,,,CVB_12,XMAD_170,BOLD:ADH7343
9489007,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489007,https://static.inaturalist.org/photos/12926349/medium.jpg?1516079432,"crane fly
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Limoniinae,Limoniinae,,Insecta,547089,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,,,,CVB_12,XMAD_171,BOLD:ADH8383
9489011,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489011,https://static.inaturalist.org/photos/12926396/medium.jpg?1516079482,"freshwater crab
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Hydrothelphusa madagascariensis,Hydrothelphusa madagascariensis,,Animalia,103054,Animalia,Arthropoda,Malacostraca,Decapoda,Potamonautidae,Hydrothelphusa,Hydrothelphusa madagascariensis,,CVB_12,XMAD_172,
9489013,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489013,https://static.inaturalist.org/photos/12926432/medium.jpg?1516079532,"wolf spider
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.262892,47.41955,Lycosidae,Lycosidae,Wolf Spiders,Arachnida,47416,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,,,,CVB_13,XMAD_173,BOLD:ADH8951
9489014,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489014,https://static.inaturalist.org/photos/12926470/medium.jpg?1516079592,"pink worm
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Annelida,Annelida,Segmented Worms,Animalia,47491,Animalia,Annelida,,,,,,,CVB_12,XMAD_174,
9489015,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489015,https://static.inaturalist.org/photos/12926514/medium.jpg?1516079659,"long antennae and back legs
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Gryllidae,Gryllidae,True Crickets,Insecta,52884,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,,,CVB_12,XMAD_175,
9489016,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489016,https://static.inaturalist.org/photos/12926571/medium.jpg?1516079747,"roach
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.262892,47.41955,Epilamprinae,Epilamprinae,,Insecta,543252,Animalia,Arthropoda,Insecta,Blattodea,Blaberidae,,,,CVB_13,XMAD_176,BOLD:ADH7779
9489017,5/30/2016,175394,research,https://www.inaturalist.org/observations/9489017,https://static.inaturalist.org/photos/12926621/medium.jpg?1516079824,"small of 2 chameleon
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Brown Leaf Chameleon,Brookesia superciliaris,Brown Leaf Chameleon,Reptilia,32924,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Brookesia,Brookesia superciliaris,,CVB_12,XMAD_177,
9489018,5/30/2016,175394,research,https://www.inaturalist.org/observations/9489018,https://static.inaturalist.org/photos/12926627/medium.jpg?1516079841,"large of 2 chameleon
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Brown Leaf Chameleon,Brookesia superciliaris,Brown Leaf Chameleon,Reptilia,32924,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Brookesia,Brookesia superciliaris,,CVB_12,XMAD_178,
9489019,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489019,https://static.inaturalist.org/photos/12926695/medium.jpg?1516079915,"All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Gastropoda,Gastropoda,Gastropods,Mollusca,47114,Animalia,Mollusca,Gastropoda,,,,,,CVB_12,XMAD_179,BOLD:ADH9925
9489020,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489020,https://static.inaturalist.org/photos/12926738/medium.jpg?1516079968,"black irradescent beetle
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",3,0,-21.26404,47.418328,Tenebrionidae,Tenebrionidae,Darkling Beetles,Insecta,53816,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,,,,CVB_12,XMAD_180,
9489021,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489021,https://static.inaturalist.org/photos/12926784/medium.jpg?1516080044,"not sure of species,  took tissue released individual
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Mantidactylus grandidieri,Mantidactylus grandidieri,Grandidier's Madagascar Frog,Amphibia,21973,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus grandidieri,,CVB_12,XMAD_181,BOLD:ADH9844
9489022,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489022,https://static.inaturalist.org/photos/12926867/medium.jpg?1516080151,"took tissue released individual
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Mantidactylus aerumnalis,Mantidactylus aerumnalis,,Amphibia,21929,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus aerumnalis,,CVB_12,XMAD_182,BOLD:ADH9021
9489023,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489023,https://static.inaturalist.org/photos/12926894/medium.jpg?1516080233,"took tissue released individual
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.39031316,47.40765873,Plethodontohyla brevipes,Plethodontohyla brevipes,,Amphibia,24801,Animalia,Chordata,Amphibia,Anura,Microhylidae,Plethodontohyla,Plethodontohyla brevipes,,CVB_11,XMAD_183,BOLD:AAY4329
9489024,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489024,https://static.inaturalist.org/photos/12926950/medium.jpg?1516080338,"small brown frog, took tissue released individual
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.262892,47.41955,Platypelis pollicaris,Cophyla pollicaris,,Amphibia,476310,Animalia,Chordata,Amphibia,Anura,Microhylidae,Cophyla,Cophyla pollicaris,,CVB_13,XMAD_184,BOLD:ADH8720
9489025,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489025,https://static.inaturalist.org/photos/12927022/medium.jpg?1516080480,"tadpole, took tissue released individual
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.34685007,47.42885741,Boophis quasiboehmei,Boophis quasiboehmei,,Amphibia,70512,Animalia,Chordata,Amphibia,Anura,Mantellidae,Boophis,Boophis quasiboehmei,,CVB_12,XMAD_185,BOLD:ACH3869
9489026,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489026,https://static.inaturalist.org/photos/12927077/medium.jpg?1516080558,"tadpole, took tissue released individual
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Mantidactylus opiparis,Mantidactylus opiparis,Central Madagascar Frog,Amphibia,21928,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus opiparis,,CVB_12,XMAD_186,BOLD:ADH9627
9489027,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489027,https://static.inaturalist.org/photos/12927143/medium.jpg?1516080665,"tadpole, took tissue released individual
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Mantidactylus,Mantidactylus,,Amphibia,21918,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantidactylus,,,CVB_12,XMAD_187,BOLD:ADH9021
9489028,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489028,https://static.inaturalist.org/photos/12927174/medium.jpg?1516080710,"tadpole, took tissue released individual
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Mantidactylus,Mantidactylus,,Amphibia,21918,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantidactylus,,,CVB_12,XMAD_188,BOLD:ADH9021
9489030,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489030,https://static.inaturalist.org/photos/12927213/medium.jpg?1516080770,"tadpole, took tissue released individual
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.33008482,47.41240472,Boophis quasiboehmei,Boophis quasiboehmei,,Amphibia,70512,Animalia,Chordata,Amphibia,Anura,Mantellidae,Boophis,Boophis quasiboehmei,,CVB_12,XMAD_189,BOLD:ACH3869
9489032,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489032,https://static.inaturalist.org/photos/12927238/medium.jpg?1516080851,"freshwater crab
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Hydrothelphusa madagascariensis,Hydrothelphusa madagascariensis,,Animalia,103054,Animalia,Arthropoda,Malacostraca,Decapoda,Potamonautidae,Hydrothelphusa,Hydrothelphusa madagascariensis,,CVB_12,XMAD_190,BOLD:ADI0206
9489033,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489033,https://static.inaturalist.org/photos/12927282/medium.jpg?1516080922,"brown grasshopper, jumper
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Euschmidtiidae,Euschmidtiidae,Bushhoppers,Insecta,149027,Animalia,Arthropoda,Insecta,Orthoptera,Euschmidtiidae,,,,CVB_12,XMAD_191,BOLD:ADH8266
9489034,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489034,https://static.inaturalist.org/photos/12927325/medium.jpg?1516080992,"green mowhawk caterpillar
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.262892,47.41955,Erebidae,Erebidae,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,,,CVB_13,XMAD_192,BOLD:ADH7816
9489035,5/30/2016,175394,research,https://www.inaturalist.org/observations/9489035,https://static.inaturalist.org/photos/12927352/medium.jpg?1516081030,"standing up leech
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Malagabdella fallax,Malagabdella fallax,,Animalia,627728,Animalia,Annelida,Clitellata,Arhynchobdellida,Haemadipsidae,Malagabdella,Malagabdella fallax,,CVB_12,XMAD_193,BOLD:AAX3735
9489036,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489036,https://static.inaturalist.org/photos/12927434/medium.jpg?1516081202,"giant earthworm
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.262892,47.41955,Annelida,Annelida,Segmented Worms,Animalia,47491,Animalia,Annelida,,,,,,,CVB_13,XMAD_194,BOLD:ADI0253
9489037,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489037,https://static.inaturalist.org/photos/12927459/medium.jpg?1516081269,"crayfish w/ red bands at joints
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Astacoides crosnieri,Astacoides crosnieri,,Animalia,94723,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Astacoides,Astacoides crosnieri,,CVB_12,XMAD_195,BOLD:AAJ9123
9489038,5/30/2016,175394,needs_id,https://www.inaturalist.org/observations/9489038,https://static.inaturalist.org/photos/12927479/medium.jpg?1516081327,"flattened large black snail
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.262892,47.41955,Acavidae,Acavidae,,Mollusca,85555,Animalia,Mollusca,Gastropoda,Stylommatophora,Acavidae,,,,CVB_13,XMAD_196,BOLD:ADH9625
9489039,5/31/2016,175394,needs_id,https://www.inaturalist.org/observations/9489039,https://static.inaturalist.org/photos/12927486/medium.jpg?1516081374,"earth worm (reg. size)
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Amynthas corticis,Amynthas corticis,Snake worm,Animalia,196395,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,Amynthas corticis,,CVB_16,XMAD_197,BOLD:AAE1379
9489040,5/31/2016,175394,needs_id,https://www.inaturalist.org/observations/9489040,https://static.inaturalist.org/photos/12927524/medium.jpg?1516081486,"larva with hairs and anterior head/nozzle/appendage
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Flies,Stratiomyidae,Soldier Flies,Insecta,70127,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,,,,CVB_16,XMAD_198,BOLD:ADH9876
9489041,5/31/2016,175394,needs_id,https://www.inaturalist.org/observations/9489041,https://static.inaturalist.org/photos/12927575/medium.jpg?1516081661,"brown and pale brown cricket w/ long antennae
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",2,0,-21.26404,47.418328,Ensifera,Ensifera,Long-horned Orthopterans,Insecta,132694,Animalia,Arthropoda,Insecta,Orthoptera,,,,,CVB_16,XMAD_199,BOLD:ADH9890
9489042,5/31/2016,175394,needs_id,https://www.inaturalist.org/observations/9489042,https://static.inaturalist.org/photos/12927583/medium.jpg?1516081723,"pale centipede with red head and antennae
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Soil Centipedes,Geophilomorpha,Soil Centipedes,Animalia,67662,Animalia,Arthropoda,Chilopoda,Geophilomorpha,,,,,CVB_16,XMAD_200,BOLD:ADH7997
9489043,5/31/2016,175394,needs_id,https://www.inaturalist.org/observations/9489043,https://static.inaturalist.org/photos/12927601/medium.jpg?1516081781,"red-legged furry spider with brown/grey abdomen
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Uduba,Uduba,,Arachnida,420187,Animalia,Arthropoda,Arachnida,Araneae,Udubidae,Uduba,,,CVB_16,XMAD_201,BOLD:ADH8571
9489044,5/31/2016,175394,needs_id,https://www.inaturalist.org/observations/9489044,https://static.inaturalist.org/photos/12927625/medium.jpg?1516081870,"small millipede, white legs and white between segments
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Diplopoda,Diplopoda,Millipedes,Animalia,47735,Animalia,Arthropoda,Diplopoda,,,,,,CVB_16,XMAD_202,BOLD:ADH8584
9489046,5/31/2016,175394,needs_id,https://www.inaturalist.org/observations/9489046,https://static.inaturalist.org/photos/12927655/medium.jpg?1516081951,"roach - transparent margins of cuticle, pale legs
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Wood Cockroaches,Ectobiidae,Wood Cockroaches,Insecta,461451,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,,,,CVB_16,XMAD_203,BOLD:ADI0964
9489047,5/31/2016,175394,research,https://www.inaturalist.org/observations/9489047,https://static.inaturalist.org/photos/12927674/medium.jpg?1516082016,"red brown ant, long legs and antennae
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Camponotus dufouri,Camponotus dufouri,Dufour's Sugar ant,Insecta,627732,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus dufouri,,CVB_16,XMAD_204,
9489048,5/31/2016,175394,needs_id,https://www.inaturalist.org/observations/9489048,https://static.inaturalist.org/photos/12927723/medium.jpg?1516082080,"small spider, elongate abdomen w silver, pink/orange thorax, palps 
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Theridiidae,Theridiidae,Cobweb Spiders,Arachnida,47371,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,,,,CVB_16,XMAD_205,BOLD:ADI0009
