id,observed_on,user_id,quality_grade,url,image_url,description,place_guess,latitude,longitude,geoprivacy,taxon_geoprivacy,coordinates_obscured,scientific_name,common_name,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
62428901,1996-07-28,2587013,research,https://www.inaturalist.org/observations/62428901,https://static.inaturalist.org/photos/100021386/medium.jpg?1602534416,"","Ranomafana, Madagascar",-21.2607,47.45309,,open,false,Corythornis vintsioides,Malagasy Kingfisher,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Corythornis,Corythornis vintsioides,
62430251,1997-09-18,2587013,research,https://www.inaturalist.org/observations/62430251,https://static.inaturalist.org/photos/100024094/medium.jpg?1602535425,"","Ifanadiana, Madagascar",-21.26082,47.41966,,open,false,Brookesia superciliaris,Brown Leaf Chameleon,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Brookesia,Brookesia superciliaris,
62430970,1997-09-20,2587013,research,https://www.inaturalist.org/observations/62430970,https://static.inaturalist.org/photos/100025423/medium.jpg?1602535904,"","Vatovavy Fitovinany, MG-FI, MG",-21.3019179303,47.5506884802,,obscured,true,Propithecus edwardsi,Milne-Edwards' Sifaka,Animalia,Chordata,Mammalia,Primates,Indriidae,Propithecus,Propithecus edwardsi,
62431326,1997-09-20,2587013,research,https://www.inaturalist.org/observations/62431326,https://static.inaturalist.org/photos/100026115/medium.jpg?1602536175,infant,"Vatovavy Fitovinany, MG-FI, MG",-21.2211920522,47.4432334784,,obscured,true,Propithecus edwardsi,Milne-Edwards' Sifaka,Animalia,Chordata,Mammalia,Primates,Indriidae,Propithecus,Propithecus edwardsi,
62431494,1997-09-18,2587013,research,https://www.inaturalist.org/observations/62431494,https://static.inaturalist.org/photos/100025161/medium.jpg?1602535795,"","Vatovavy Fitovinany, MG-FI, MG",-21.2301307092,47.4298872435,,obscured,true,Hapalemur griseus,Eastern Lesser Bamboo Lemur,Animalia,Chordata,Mammalia,Primates,Lemuridae,Hapalemur,Hapalemur griseus,
62431878,1997-09-18,2587013,research,https://www.inaturalist.org/observations/62431878,https://static.inaturalist.org/photos/100026902/medium.jpg?1602536491,"","Ifanadiana, Madagascar",-21.26037,47.41953,,open,false,Phelsuma quadriocellata,Peacock Day Gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,Phelsuma quadriocellata,
62432554,1997-09-15,2587013,research,https://www.inaturalist.org/observations/62432554,https://static.inaturalist.org/photos/100027535/medium.jpg?1602536700,"","Vatovavy Fitovinany, MG-FI, MG",-21.2455259113,47.4082537166,,obscured,true,Microcebus rufus,Rufous Mouse Lemur,Animalia,Chordata,Mammalia,Primates,Cheirogaleidae,Microcebus,Microcebus rufus,
62437511,2018-02-10,3507669,needs_id,https://www.inaturalist.org/observations/62437511,https://static.inaturalist.org/photos/100036605/medium.jpg?1602540569,"","Fianarantsoa, MG",-21.4487283333,47.2595166667,,open,false,Nymphaea nouchali,Red and blue water lily,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nymphaea,Nymphaea nouchali,
62437609,2017-09-29,3507669,research,https://www.inaturalist.org/observations/62437609,https://static.inaturalist.org/photos/100037819/medium.jpg?1602541131,"","Fianarantsoa, MG",-21.4508666667,47.2529366667,,,false,Ardisia crenata,Coralberry,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Ardisia,Ardisia crenata,
62627238,2016-01-13,72671,needs_id,https://www.inaturalist.org/observations/62627238,https://static.inaturalist.org/photos/100375185/medium.jpg?1602758456,"Night photography with LED torch.
January 2016.
Ranomafana, Madagascar.","Ranomafana, Fianarantsoa, Madagascar",-21.254273,47.405786,,,false,Aphistogoniulus,fire millipedes,Animalia,Arthropoda,Diplopoda,Spirobolida,Pachybolidae,Aphistogoniulus,,
62643641,2018-10-12,8114,research,https://www.inaturalist.org/observations/62643641,https://static.inaturalist.org/photos/100405264/medium.jpg?1602776839,"Aka Giraffe-necked Weevil is endemic to Madagascar. The neck of the male is typically 2 to 3 times the length of the female.

Ranomafana National Park, Fianarantsoa, Madagascar.","Androy, Upper Matsiatra, Madagascar",-21.235139,47.386243,,,false,Trachelophorus giraffa,Giraffe Weevil,Animalia,Arthropoda,Insecta,Coleoptera,Attelabidae,Trachelophorus,Trachelophorus giraffa,
62646311,2018-10-13,8114,research,https://www.inaturalist.org/observations/62646311,https://static.inaturalist.org/photos/100409802/medium.jpg?1602779414,"Aka Giraffe-necked Weevil is endemic to Madagascar. The neck of the male is typically 2 to 3 times the length of the female.

Ranomafana National Park, Fianarantsoa, Madagascar.","Androy, Upper Matsiatra, Madagascar",-21.231498,47.385374,,,false,Trachelophorus giraffa,Giraffe Weevil,Animalia,Arthropoda,Insecta,Coleoptera,Attelabidae,Trachelophorus,Trachelophorus giraffa,
62706814,2013-12-10,15745,research,https://www.inaturalist.org/observations/62706814,https://static.inaturalist.org/photos/100517165/medium.jpeg?1602855986,"","Vatovavy Fitovinany, MG-FI, MG",-21.3775070936,47.4849940975,,obscured,true,Hapalemur aureus,Golden Bamboo Lemur,Animalia,Chordata,Mammalia,Primates,Lemuridae,Hapalemur,Hapalemur aureus,
62706880,2013-12-10,15745,research,https://www.inaturalist.org/observations/62706880,https://static.inaturalist.org/photos/100517316/medium.jpeg?1602856071,"","Vatovavy Fitovinany, MG-FI, MG",-21.2247089545,47.4149068988,,obscured,true,Eulemur rubriventer,Red-bellied Lemur,Animalia,Chordata,Mammalia,Primates,Lemuridae,Eulemur,Eulemur rubriventer,
62707044,2013-12-11,15745,research,https://www.inaturalist.org/observations/62707044,https://static.inaturalist.org/photos/100517627/medium.jpeg?1602856240,"","Vatovavy Fitovinany, MG-FI, MG",-21.2968395375,47.4140332909,,obscured,true,Prolemur simus,Greater Bamboo Lemur,Animalia,Chordata,Mammalia,Primates,Lemuridae,Prolemur,Prolemur simus,
62784140,2019-12-27,908676,research,https://www.inaturalist.org/observations/62784140,https://static.inaturalist.org/photos/100654383/medium.jpeg?1602938871,,"District d'Ifanadiana, Madagascar",-21.2480783333,47.4032183333,,open,false,Boophis albilabris,White-lipped Bright-eyed Frog,Animalia,Chordata,Amphibia,Anura,Mantellidae,Boophis,Boophis albilabris,
62784143,2019-12-27,908676,research,https://www.inaturalist.org/observations/62784143,https://static.inaturalist.org/photos/100654486/medium.jpeg?1602938946,,"Vatovavy Fitovinany, MG-FI, MG",-21.3911037362,47.4316231434,,obscured,true,Calumma oshaughnessyi,O'Shaughnessy's Chameleon,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,Calumma oshaughnessyi,
62784144,2019-12-28,908676,needs_id,https://www.inaturalist.org/observations/62784144,https://static.inaturalist.org/photos/100654592/medium.jpeg?1602939025,,"Mananjary, Madagascar",-21.1871966667,48.3615,,,false,Crinum,Swamplilies,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Crinum,,
62784145,2019-12-28,908676,needs_id,https://www.inaturalist.org/observations/62784145,https://static.inaturalist.org/photos/100654686/medium.jpeg?1602939104,,"Mananjary, Madagascar",-21.1833966667,48.3626166667,,open,false,Nymphaea nouchali,Red and blue water lily,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nymphaea,Nymphaea nouchali,
62784147,2019-12-28,908676,research,https://www.inaturalist.org/observations/62784147,https://static.inaturalist.org/photos/100654744/medium.jpeg?1602939144,,"Mananjary, Madagascar",-21.1833972222,48.3626166667,,open,false,Dryolimnas cuvieri,White-throated Rail,Animalia,Chordata,Aves,Gruiformes,Rallidae,Dryolimnas,Dryolimnas cuvieri,
62784148,2019-12-28,908676,research,https://www.inaturalist.org/observations/62784148,https://static.inaturalist.org/photos/100654930/medium.jpeg?1602939279,,"Mananjary, Madagascar",-21.1800283333,48.364055,,,false,Typhonodorum lindleyanum,Water Banana,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Typhonodorum,Typhonodorum lindleyanum,
62784149,2019-12-28,908676,research,https://www.inaturalist.org/observations/62784149,https://static.inaturalist.org/photos/100654984/medium.jpeg?1602939313,,"Mananjary, Madagascar",-21.1778666667,48.365075,,,false,Agelaea pentagyna,,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Connaraceae,Agelaea,Agelaea pentagyna,
62784151,2019-12-28,908676,research,https://www.inaturalist.org/observations/62784151,https://static.inaturalist.org/photos/100655045/medium.jpeg?1602939381,,"Mananjary, Madagascar",-21.1778666667,48.365075,,,false,Typhonodorum lindleyanum,Water Banana,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Typhonodorum,Typhonodorum lindleyanum,
62784152,2019-12-28,908676,research,https://www.inaturalist.org/observations/62784152,https://static.inaturalist.org/photos/100655115/medium.jpeg?1602939428,,"Mananjary, Madagascar",-21.1577,48.3753383333,,,false,Pandanus rollotii,,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Pandanus,Pandanus rollotii,
62784153,2019-12-28,908676,research,https://www.inaturalist.org/observations/62784153,https://static.inaturalist.org/photos/100655217/medium.jpeg?1602939505,,"Mananjary, Madagascar",-21.1566533333,48.3759466667,,,false,Pandanus platyphyllus,,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Pandanus,Pandanus platyphyllus,
62784155,2019-12-28,908676,needs_id,https://www.inaturalist.org/observations/62784155,https://static.inaturalist.org/photos/100655326/medium.jpeg?1602939568,,"Mananjary, Madagascar",-21.1496444444,48.379075,,,false,Nymphaea,water-lilies,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nymphaea,,
62784156,2019-12-28,908676,research,https://www.inaturalist.org/observations/62784156,https://static.inaturalist.org/photos/100655360/medium.jpeg?1602939584,,"Mananjary, Madagascar",-21.1496444444,48.379075,,open,false,Typha domingensis,southern cattail,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha domingensis,
62784472,2019-12-28,908676,research,https://www.inaturalist.org/observations/62784472,https://static.inaturalist.org/photos/100655540/medium.jpeg?1602939734,,"Mananjary, Madagascar",-21.144475,48.3818138889,,open,false,Corythornis vintsioides,Malagasy Kingfisher,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Corythornis,Corythornis vintsioides,
62784473,2019-12-28,908676,research,https://www.inaturalist.org/observations/62784473,https://static.inaturalist.org/photos/100655692/medium.jpeg?1602939845,,"Mananjary, Madagascar",-21.1328566667,48.3857383333,,open,false,Gallinula chloropus,Eurasian Moorhen,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,Gallinula chloropus,
62784475,2019-12-28,908676,research,https://www.inaturalist.org/observations/62784475,https://static.inaturalist.org/photos/100655916/medium.jpeg?1602939986,,"Mananjary, Madagascar",-21.1328555556,48.3857388889,,open,false,Corythornis vintsioides,Malagasy Kingfisher,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Corythornis,Corythornis vintsioides,
62956363,2017-09-02,16079,research,https://www.inaturalist.org/observations/62956363,https://static.inaturalist.org/photos/100959430/medium.jpg?1603062927,"Madagascar Sundew Drosera madagascariensis at Ranomafana National Park, Madagascar.","Ifanadiana, Madagascar",-21.2456016667,47.397555,,,false,Drosera madagascariensis,Madagascar Sundew,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Droseraceae,Drosera,Drosera madagascariensis,
62956367,2017-09-02,16079,research,https://www.inaturalist.org/observations/62956367,https://static.inaturalist.org/photos/100959440/medium.jpg?1603062934,"Madagascar Sundew Drosera madagascariensis at Ranomafana National Park, Madagascar.","Ifanadiana, Madagascar",-21.2456833333,47.3977416667,,,false,Drosera madagascariensis,Madagascar Sundew,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Droseraceae,Drosera,Drosera madagascariensis,
63151085,2010-02-21,1609208,needs_id,https://www.inaturalist.org/observations/63151085,https://static.inaturalist.org/photos/101304961/medium.jpeg?1603267033,Not sure of localisation... May be Andasibe...,Madagascar,-21.2640611,47.4192917,,,false,Bacilloidea,,Animalia,Arthropoda,Insecta,Phasmida,,,,
63151839,2013-12-12,15745,research,https://www.inaturalist.org/observations/63151839,https://static.inaturalist.org/photos/101306782/medium.jpeg?1603269170,"",Ranomafana NP,-21.257685,47.420608,,,false,Hendecacentrus seyrigi,,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Hendecacentrus,Hendecacentrus seyrigi,
63152322,2013-12-12,15745,needs_id,https://www.inaturalist.org/observations/63152322,https://static.inaturalist.org/photos/101307554/medium.jpeg?1603270173,"",Ranomafana NP,-21.256108,47.421667,,,false,Lethocerus oculatus,Madagascan Giant Water Bug,Animalia,Arthropoda,Insecta,Hemiptera,Belostomatidae,Lethocerus,Lethocerus oculatus,
63188743,2013-12-12,15745,research,https://www.inaturalist.org/observations/63188743,https://static.inaturalist.org/photos/101370758/medium.jpeg?1603309651,"",Ranomafana NP,-21.23779,47.395159,,,false,Ropalidia ranavali,,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Ropalidia,Ropalidia ranavali,
63217223,2017-09-03,2246,research,https://www.inaturalist.org/observations/63217223,https://static.inaturalist.org/photos/101421905/medium.jpg?1603336091,,"Ifanadiana, Madagascar",-21.2582513012,47.4259363241,,open,false,Gephyromantis luteus,,Animalia,Chordata,Amphibia,Anura,Mantellidae,Gephyromantis,Gephyromantis luteus,
63217224,2017-09-03,2246,research,https://www.inaturalist.org/observations/63217224,https://static.inaturalist.org/photos/101421939/medium.jpg?1603336115,,"Ifanadiana, Madagascar",-21.2582513012,47.4259363241,,open,false,Mantidactylus melanopleura,,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus melanopleura,
63217225,2017-09-03,2246,needs_id,https://www.inaturalist.org/observations/63217225,https://static.inaturalist.org/photos/101422011/medium.jpg?1603336162,,"Ifanadiana, Madagascar",-21.2582513012,47.4259363241,,,false,Gephyromantis ceratophrys,,Animalia,Chordata,Amphibia,Anura,Mantellidae,Gephyromantis,Gephyromantis ceratophrys,
63217226,2017-09-03,2246,needs_id,https://www.inaturalist.org/observations/63217226,https://static.inaturalist.org/photos/101421983/medium.jpg?1603336143,,"Ifanadiana, Madagascar",-21.2582513012,47.4259363241,,,false,Gephyromantis,,Animalia,Chordata,Amphibia,Anura,Mantellidae,Gephyromantis,,
63217228,2017-09-03,2246,needs_id,https://www.inaturalist.org/observations/63217228,https://static.inaturalist.org/photos/101422044/medium.jpg?1603336189,,"Ifanadiana, Madagascar",-21.2585512649,47.4257432051,,,false,Gephyromantis,,Animalia,Chordata,Amphibia,Anura,Mantellidae,Gephyromantis,,
63217229,2017-09-03,2246,research,https://www.inaturalist.org/observations/63217229,https://static.inaturalist.org/photos/101422087/medium.jpg?1603336211,,"Ifanadiana, Madagascar",-21.2582513012,47.4259363241,,open,false,Terpsiphone mutata,Madagascar Paradise-Flycatcher,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Terpsiphone,Terpsiphone mutata,
63237617,2017-01-24,3097045,research,https://www.inaturalist.org/observations/63237617,https://static.inaturalist.org/photos/101457939/medium.jpg?1603371854,Phasmatodea Insetto stecco genere e specie sconosciuti,"Distretto di Ifanadiana, Madagascar",-21.2637806158,47.4169921875,,,false,Antongilia laciniata,,Animalia,Arthropoda,Insecta,Phasmida,Bacillidae,Antongilia,Antongilia laciniata,
63237762,2017-01-24,3097045,needs_id,https://www.inaturalist.org/observations/63237762,https://static.inaturalist.org/photos/101458273/medium.jpg?1603372104,Phasmida. Genere e specie sconosciute,"Ranomafana, Madagascar",-21.2598663,47.4514912,,,false,Parectatosoma,,Animalia,Arthropoda,Insecta,Phasmida,Anisacanthidae,Parectatosoma,,
63237831,2017-01-24,3097045,needs_id,https://www.inaturalist.org/observations/63237831,https://static.inaturalist.org/photos/101458527/medium.jpg?1603372271,Tettigonidae. Genere e specie sconosciuti,"Ranomafana, Madagascar",-21.2598663,47.4514912,,,false,Orthoptera,"Grasshoppers, Crickets, and Katydids",Animalia,Arthropoda,Insecta,Orthoptera,,,,
63237928,2017-01-24,3097045,needs_id,https://www.inaturalist.org/observations/63237928,https://static.inaturalist.org/photos/101458689/medium.jpg?1603372356,Cicala. Genere e specie non certi,"Ranomafana, Madagascar",-21.2598663,47.4514912,,,false,Cicadidae,Typical Cicadas,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,,,
63256285,2016-01-13,72671,needs_id,https://www.inaturalist.org/observations/63256285,https://static.inaturalist.org/photos/101489575/medium.jpg?1603388806,"January 2016.
Ranomafana, Madagascar.","Ranomafana, Fianarantsoa, Madagascar",-21.241039,47.399252,,,false,Acrididae,Short-horned Grasshoppers,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,,,
63260412,2010-12-05,1847411,needs_id,https://www.inaturalist.org/observations/63260412,https://static.inaturalist.org/photos/101496430/medium.jpeg?1603391891,,Madagascar,-21.2640611,47.4192917,,,false,Chassalia,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Chassalia,,
63260413,2010-12-05,1847411,research,https://www.inaturalist.org/observations/63260413,https://static.inaturalist.org/photos/101496462/medium.jpeg?1603391898,,"Vatovavy Fitovinany, MG-FI, MG",-21.2246511546,47.5024885772,,obscured,true,Hapalemur aureus,Golden Bamboo Lemur,Animalia,Chordata,Mammalia,Primates,Lemuridae,Hapalemur,Hapalemur aureus,
63260415,2010-12-05,1847411,research,https://www.inaturalist.org/observations/63260415,https://static.inaturalist.org/photos/101496487/medium.jpeg?1603391904,"",Madagascar,-21.2640611,47.4192917,,open,false,Liopholidophis rhadinaea,Slender Smooth Snake,Animalia,Chordata,Reptilia,Squamata,Pseudoxyrhophiidae,Liopholidophis,Liopholidophis rhadinaea,
63260416,2010-12-05,1847411,research,https://www.inaturalist.org/observations/63260416,https://static.inaturalist.org/photos/101496499/medium.jpeg?1603391910,flower,Madagascar,-21.2640611,47.4192917,,,false,Senna septemtrionalis,Arsenic Bush,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senna,Senna septemtrionalis,
63260417,2010-12-05,1847411,needs_id,https://www.inaturalist.org/observations/63260417,https://static.inaturalist.org/photos/101496520/medium.jpeg?1603391917,,Madagascar,-21.2640611,47.4192917,,,false,Gastropoda,Gastropods,Animalia,Mollusca,Gastropoda,,,,,
